               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 263,            0.038053,            0.033061,                   0,             0.75445,             0.61932,             0.68902,             0.41176,            0.043217,            0.016655,                   0,           0.0014413,           0.0014413,           0.0014413
                 264,            0.037576,            0.032413,                   0,             0.73972,             0.62795,             0.68836,             0.41152,             0.04323,            0.016674,                   0,           0.0014087,           0.0014087,           0.0014087
                 265,            0.038219,            0.033765,                   0,             0.74467,             0.62656,             0.68816,              0.4112,            0.043293,            0.016679,                   0,            0.001376,            0.001376,            0.001376
                 266,            0.037795,            0.033382,                   0,             0.75512,             0.61847,             0.68746,             0.41118,            0.043326,            0.016682,                   0,           0.0013433,           0.0013433,           0.0013433
                 267,            0.038091,            0.034139,                   0,             0.76087,             0.61588,             0.68799,              0.4108,              0.0433,            0.016685,                   0,           0.0013107,           0.0013107,           0.0013107
                 268,            0.037481,            0.032363,                   0,             0.76647,             0.61322,             0.68791,              0.4109,            0.043314,            0.016696,                   0,            0.001278,            0.001278,            0.001278
                 269,            0.038088,            0.033202,                   0,             0.76334,             0.61369,              0.6866,             0.40992,            0.043347,            0.016713,                   0,           0.0012453,           0.0012453,           0.0012453
                 270,            0.037752,             0.03262,                   0,              0.7679,             0.61096,             0.68679,             0.41032,            0.043362,            0.016701,                   0,           0.0012127,           0.0012127,           0.0012127
                 271,              0.0385,            0.033709,                   0,             0.75594,             0.61987,             0.68684,             0.41073,            0.043365,            0.016689,                   0,             0.00118,             0.00118,             0.00118
                 272,            0.037644,            0.031586,                   0,             0.75879,             0.61634,             0.68658,             0.41059,            0.043355,            0.016697,                   0,           0.0011473,           0.0011473,           0.0011473
                 273,            0.037855,            0.033408,                   0,              0.7713,             0.60744,             0.68579,             0.41042,             0.04336,            0.016703,                   0,           0.0011147,           0.0011147,           0.0011147
                 274,            0.037412,            0.033107,                   0,             0.77905,             0.60314,             0.68573,             0.41051,            0.043369,              0.0167,                   0,            0.001082,            0.001082,            0.001082
                 275,             0.03767,            0.032109,                   0,             0.77977,             0.60314,             0.68617,             0.41063,            0.043373,            0.016701,                   0,           0.0010493,           0.0010493,           0.0010493
                 276,            0.037832,            0.033461,                   0,             0.77304,             0.60637,             0.68635,             0.41021,            0.043386,            0.016713,                   0,           0.0010167,           0.0010167,           0.0010167
                 277,            0.037572,            0.032159,                   0,             0.77822,             0.60242,             0.68608,             0.41054,            0.043393,            0.016726,                   0,            0.000984,            0.000984,            0.000984
                 278,            0.037573,            0.032157,                   0,              0.7714,             0.60696,             0.68613,             0.41067,            0.043379,            0.016719,                   0,          0.00095133,          0.00095133,          0.00095133
                 279,            0.037544,            0.031564,                   0,             0.77133,             0.60642,             0.68646,             0.41069,            0.043388,            0.016718,                   0,          0.00091867,          0.00091867,          0.00091867
                 280,            0.037638,            0.033012,                   0,             0.77737,             0.60354,             0.68596,             0.41067,            0.043407,            0.016739,                   0,            0.000886,            0.000886,            0.000886
                 281,            0.037776,            0.032306,                   0,             0.77825,             0.60312,             0.68629,             0.41078,            0.043413,            0.016748,                   0,          0.00085333,          0.00085333,          0.00085333
                 282,             0.03782,             0.03237,                   0,             0.77209,             0.60687,             0.68703,             0.41137,            0.043392,            0.016752,                   0,          0.00082067,          0.00082067,          0.00082067
                 283,            0.037095,            0.032126,                   0,             0.75174,             0.61943,              0.6867,              0.4112,              0.0434,            0.016753,                   0,            0.000788,            0.000788,            0.000788
                 284,            0.037804,            0.033592,                   0,              0.7799,             0.60088,             0.68608,             0.41114,              0.0434,            0.016761,                   0,          0.00075533,          0.00075533,          0.00075533
                 285,            0.037345,            0.032305,                   0,             0.77185,             0.60473,             0.68593,             0.41142,            0.043406,            0.016762,                   0,          0.00072267,          0.00072267,          0.00072267
                 286,            0.037485,            0.031899,                   0,             0.78064,             0.59996,             0.68644,             0.41129,            0.043419,             0.01677,                   0,             0.00069,             0.00069,             0.00069
                 287,            0.037776,            0.032969,                   0,              0.7793,               0.601,             0.68568,             0.41114,            0.043426,            0.016774,                   0,          0.00065733,          0.00065733,          0.00065733
                 288,            0.037641,            0.032593,                   0,              0.7715,             0.60568,             0.68549,             0.41089,            0.043436,            0.016776,                   0,          0.00062467,          0.00062467,          0.00062467
                 289,            0.037522,            0.032835,                   0,             0.76931,              0.6066,             0.68587,             0.41086,            0.043449,            0.016783,                   0,            0.000592,            0.000592,            0.000592
                 290,            0.037247,            0.031175,                   0,             0.78191,              0.5986,             0.68549,             0.41072,            0.043469,            0.016785,                   0,          0.00055933,          0.00055933,          0.00055933
                 291,            0.037359,             0.03268,                   0,             0.77782,             0.60128,             0.68558,             0.41078,            0.043471,            0.016783,                   0,          0.00052667,          0.00052667,          0.00052667
                 292,            0.037233,            0.032311,                   0,             0.78137,             0.59957,             0.68587,             0.41113,             0.04348,            0.016781,                   0,            0.000494,            0.000494,            0.000494
                 293,             0.03745,            0.031401,                   0,             0.77244,             0.60456,              0.6856,              0.4109,              0.0435,            0.016787,                   0,          0.00046133,          0.00046133,          0.00046133
                 294,            0.037243,            0.031543,                   0,             0.78294,             0.59666,             0.68509,             0.41073,             0.04351,            0.016793,                   0,          0.00042867,          0.00042867,          0.00042867
                 295,            0.037176,            0.030931,                   0,             0.77276,             0.60447,              0.6856,             0.41053,            0.043506,            0.016799,                   0,            0.000396,            0.000396,            0.000396
                 296,            0.037291,            0.032627,                   0,             0.77693,             0.60111,             0.68552,             0.41082,            0.043491,            0.016797,                   0,          0.00036333,          0.00036333,          0.00036333
                 297,            0.037506,            0.032342,                   0,             0.76403,             0.61038,             0.68624,             0.41092,            0.043498,            0.016798,                   0,          0.00033067,          0.00033067,          0.00033067
                 298,            0.037273,            0.032166,                   0,             0.76932,             0.60682,             0.68592,             0.41046,            0.043516,            0.016801,                   0,            0.000298,            0.000298,            0.000298
                 299,            0.037458,            0.031773,                   0,             0.77075,             0.60561,             0.68554,              0.4104,            0.043524,            0.016805,                   0,          0.00026533,          0.00026533,          0.00026533
                 299,            0.037458,            0.031773,                   0,             0.78695,             0.59278,             0.68564,             0.40979,            0.043089,            0.016446,                   0,          0.00026533,          0.00026533,          0.00026533
